year,newInstalledCapacity_sim1_Residential_[MW],newInstalledCapacity_sim1_Commercial_[MW],newInstalledCapacity_sim1_Utility_[MW],newInstalledCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],newInstalledCapacity_sim1_Residential c-Si_[MW],newInstalledCapacity_sim1_Commercial c-Si_[MW],newInstalledCapacity_sim1_Utility c-Si_[MW],newInstalledCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],ActiveCapacity_sim1_Residential_[MW],DecommisionedCapacity_sim1_Residential_[MW],ActiveCapacity_sim1_Commercial_[MW],DecommisionedCapacity_sim1_Commercial_[MW],ActiveCapacity_sim1_Utility_[MW],DecommisionedCapacity_sim1_Utility_[MW],ActiveCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],DecommisionedCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],ActiveCapacity_sim1_Residential c-Si_[MW],DecommisionedCapacity_sim1_Residential c-Si_[MW],ActiveCapacity_sim1_Commercial c-Si_[MW],DecommisionedCapacity_sim1_Commercial c-Si_[MW],ActiveCapacity_sim1_Utility c-Si_[MW],DecommisionedCapacity_sim1_Utility c-Si_[MW],ActiveCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],DecommisionedCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW],Annual_DecommisionedCapacity_sim1_Residential_[MW],Annual_DecommisionedCapacity_sim1_Commercial_[MW],Annual_DecommisionedCapacity_sim1_Utility_[MW],Annual_DecommisionedCapacity_sim1_All Sector All Tech Installs_[MWdc]_[MW],Annual_DecommisionedCapacity_sim1_Residential c-Si_[MW],Annual_DecommisionedCapacity_sim1_Commercial c-Si_[MW],Annual_DecommisionedCapacity_sim1_Utility c-Si_[MW],Annual_DecommisionedCapacity_sim1_All Sector c-Si Installs_[MWdc]_[MW]
1995,9.7,,12.0,21.7,9.7,,12.0,21.7,9.7,0.0,0.0,,12.0,0.0,21.7,0.0,9.7,0.0,0.0,,12.0,0.0,21.7,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
1996,1.3000000000000007,,0.0,1.3000000000000007,1.3000000000000007,,0.0,1.3000000000000007,10.927217765333388,0.0727822346666116,0.0,,11.909960122061925,0.09003987793807511,22.83717788739531,0.16282211260469026,10.927217765333388,0.0727822346666116,0.0,,11.909960122061925,0.09003987793807511,22.83717788739531,0.16282211260469026,0.0727822346666116,,0.09003987793807511,0.16282211260469026,0.0727822346666116,,0.09003987793807511,0.16282211260469026
1997,2.6999999999999993,,0.0,2.6999999999999993,2.6999999999999993,,0.0,2.6999999999999993,13.544608903556414,0.1553910964435854,0.0,,11.819830792164584,0.1801692078354158,25.364439695721003,0.33556030427899586,13.544608903556414,0.1553910964435854,0.0,,11.819830792164584,0.1801692078354158,25.364439695721003,0.33556030427899586,0.0826088617769738,,0.09012932989734068,0.1727381916743056,0.0826088617769738,,0.09012932989734068,0.1727381916743056
1998,2.200000000000001,,0.0,2.200000000000001,2.200000000000001,,0.0,2.200000000000001,15.639558334236233,0.2604416657637678,0.0,,11.727002081080114,0.2729979189198861,27.36656041531635,0.5334395846836486,15.639558334236233,0.2604416657637678,0.0,,11.727002081080114,0.2729979189198861,27.36656041531635,0.5334395846836486,0.10505056932018242,,0.09282871108447033,0.19787928040465275,0.10505056932018242,,0.09282871108447033,0.19787928040465275
1999,0.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,15.511505140966886,0.38849485903311454,3.0,0.0,11.626304385661479,0.37369561433852105,30.137809526628367,0.762190473371632,15.511505140966886,0.38849485903311454,3.0,0.0,11.626304385661479,0.37369561433852105,30.137809526628367,0.762190473371632,0.12805319326934672,0.0,0.10069769541863494,0.22875088868798343,0.12805319326934672,0.0,0.10069769541863494,0.22875088868798343
2000,0.0,3.0,0.6,3.6,0.0,3.0,0.6,3.6,15.369955269488482,0.5300447305115181,5.9774999809762654,0.022500019023734552,12.109643624296409,0.49035637570359114,33.45709887476116,1.042901125238842,15.369955269488482,0.5300447305115181,5.9774999809762654,0.022500019023734552,12.109643624296409,0.49035637570359114,33.45709887476116,1.042901125238842,0.1415498714784036,0.022500019023734552,0.11666076136507009,0.28071065186721,0.1415498714784036,0.022500019023734552,0.11666076136507009,0.28071065186721
2001,5.7,2.6000000000000005,3.6999999999999993,12.0,5.7,2.6000000000000005,3.6999999999999993,12.0,20.904923001756313,0.6950769982436888,8.532667259929138,0.06733274007086365,15.661334892303456,0.6386651076965411,45.09892515398892,1.4010748460110776,20.904923001756313,0.6950769982436888,8.532667259929138,0.06733274007086365,15.661334892303456,0.6386651076965411,45.09892515398892,1.4010748460110776,0.16503226773217072,0.0448327210471291,0.14830873199294992,0.3581737207722355,0.16503226773217072,0.0448327210471291,0.14830873199294992,0.3581737207722355
2002,11.5,8.8,2.6999999999999993,23.0,11.5,8.8,2.6999999999999993,23.0,32.16076560301385,0.9392343969861514,17.26865358858058,0.13134641141942183,18.14395963816944,0.856040361830555,67.57337882976387,1.9266211702361318,32.16076560301385,0.9392343969861514,17.26865358858058,0.13134641141942183,18.14395963816944,0.856040361830555,67.57337882976387,1.9266211702361318,0.24415739874246256,0.06401367134855818,0.21737525413401393,0.5255463242250542,0.24415739874246256,0.06401367134855818,0.21737525413401393,0.5255463242250542
2003,15.6,26.6,3.5999999999999943,45.8,15.6,26.6,3.5999999999999943,45.8,47.37871551834269,1.3212844816573153,43.73902579609238,0.2609742039076224,21.448418704987553,1.1515812950124378,112.56616001942263,2.733839980577372,47.37871551834269,1.3212844816573153,43.73902579609238,0.2609742039076224,21.448418704987553,1.1515812950124378,112.56616001942263,2.733839980577372,0.38205008467116386,0.12962779248820055,0.2955409331818828,0.8072188103412401,0.38205008467116386,0.12962779248820055,0.2955409331818828,0.8072188103412401
2004,24.5,31.200000000000003,2.0999999999999943,57.8,24.5,31.200000000000003,2.0999999999999943,57.8,71.31094752486794,1.8890524751320612,74.61052609237318,0.5894739076268252,23.149578479400464,1.5504215205995209,169.0710520966416,4.028947903358386,71.31094752486794,1.8890524751320612,74.61052609237318,0.5894739076268252,23.149578479400464,1.5504215205995209,169.0710520966416,4.028947903358386,0.5677679934747459,0.3284997037192028,0.3988402255870831,1.295107922781014,0.5677679934747459,0.3284997037192028,0.3988402255870831,1.295107922781014
